,CENSUS_TRACT,TOT_POP,TOT_H,TOT_WA,TOT_BA,TOT_IA,TOT_AA,TOT_NA,TOT_OTHER,TOT_TOM,TOT_18+,TOT_H_18+,TOT_WA_18+,TOT_BA_18+,TOT_IA_18+,TOT_AA_18+,TOT_NA_18+,TOT_OTHER_18+,TOT_TOM_18+,TOT_HOUSE_UNITS,OCC_HOUSE_UNITS,VAC_HOUSE_UNITS,TOT_MED_AGE,PCT_M,M_MED_AGE,PCT_F,F_MED_AGE,AVG_HOUSE_SIZE,AVG_FAM_SIZE,HOME_VAC_RATE,RENT_VAC_RATE,PCT_OCC_OWNER,AVG_H_SIZE_OWNER,PCT_OCC_RENTER,AVG_H_SIZE_RENTER,PCT_LABOR,PCT_EMP,PCT_UNEMP,MHI_TOT,MHI_WA,MHI_BA,MHI_AA,MHI_H,TOT_FAM,PCT_FAM_POV,TOT_FAM_MARRIED,PCT_FAM_MARRIED_POV,TOT_FAM_F_ONLY,PCT_FAM_F_ONLY_POV,POV_RATE_NO_GED,POV_RATE_GED,POV_RATE_SOME_COL,POV_RATE_BACH_PLUS,MHI_OTHER,PCT_TOT_POP,PCT_H,PCT_WA,PCT_BA,PCT_AA,PCT_OTHER,PCT_TOT_POP_18,PCT_H_18,PCT_WA_18,PCT_BA_18,PCT_AA_18,PCT_OTHER_18,PCT_OCC_HOUSE,PCT_VAC_HOUSE,PCT_FAM,PCT_FAM_MARRIED,PCT_FAM_F_ONLY
2696,12095013803,2543,331,2016,91,7,54,4,3,37,2000,238,1626,63,4,46,3,1,19,1091,992,99,42.3,48.7,41.2,51.3,43.2,2.56,2.98,2.2,15.8,71.9,2.53,28.1,2.64,69.5,66.3,4.6,54464.0,57188.0,48214.0,0.0,53882.0,744,3.4,657,3.8,87,0.0,0.0,0.0,14.8,2.0,0.0,0.013525653265650106,13.01612268973653,79.27644514353126,3.578450648839953,2.12347620920173,2.005505308690523,0.01351422666290701,11.899999999999999,81.3,3.15,2.3,1.35,90.92575618698442,9.074243813015583,29.256783326779395,25.83562721195439,3.4211561148250103
2697,12095013900,3921,402,3112,284,7,60,0,3,53,3230,304,2620,219,7,47,0,3,30,2167,1938,229,43.9,49.5,42.8,50.5,44.7,2.02,2.72,2.6,14.0,64.8,2.07,35.2,1.93,65.9,60.1,8.8,49638.0,54375.0,29044.0,9375.0,9778.0,874,15.1,645,0.0,204,52.5,45.8,20.2,7.8,1.5,0.0,0.0208549297894668,10.252486610558531,79.36750828870186,7.243050242285132,1.5302218821729152,1.6067329762815608,0.021825476060594817,9.411764705882353,81.11455108359134,6.780185758513932,1.455108359133127,1.238390092879257,89.43239501615136,10.56760498384864,22.29023208365213,16.449885233358838,5.202754399387912
2698,12095014000,6165,457,5475,78,1,76,1,5,72,4905,338,4399,62,1,60,1,2,42,2740,2545,195,46.1,49.7,45.3,50.3,47.1,2.42,2.92,2.2,10.7,86.6,2.46,13.4,2.16,67.1,64.6,3.6,66957.0,66447.0,0.0,95750.0,56875.0,1687,0.7,1427,0.0,145,0.0,0.0,3.2,2.1,1.7,0.0,0.03279026833768498,7.412814274128143,88.80778588807786,1.2652068126520681,1.2327656123276562,1.2814274128142742,0.03314364089077944,6.89092762487258,89.68399592252804,1.2640163098878694,1.2232415902140672,0.9378185524974516,92.88321167883211,7.116788321167883,27.364152473641525,23.146796431467966,2.3519870235198703
2699,12095014100,5709,816,4490,192,12,110,2,20,67,4584,576,3708,150,11,89,1,9,40,2598,2334,264,45.6,50.6,44.9,49.4,46.1,2.45,2.9,2.0,19.0,81.1,2.41,18.9,2.58,64.2,59.8,6.8,64141.0,72969.0,18424.0,0.0,53314.0,1494,14.9,1182,3.0,169,47.9,7.9,15.4,10.7,5.6,22849.490683332508,0.03036490542414332,14.293221229637416,78.64774916798038,3.3631108775617444,1.9267822736030826,1.769136451217376,0.030974607511382864,12.56544502617801,80.89005235602095,3.2722513089005236,1.9415357766143104,1.330715532286213,89.83833718244803,10.161662817551962,26.169206516027327,20.70415133998949,2.960238220353827
2700,12095014200,10041,5350,2376,1518,34,485,20,71,187,7296,3766,1984,993,22,357,17,48,109,3762,3176,586,32.9,49.6,32.0,50.4,33.7,3.16,3.54,3.4,16.4,56.0,3.18,44.0,3.13,66.6,60.8,8.7,44171.0,51192.0,40840.0,51104.0,39402.0,2536,12.9,1512,6.5,789,28.9,13.7,15.7,11.8,7.5,27066.57611509727,0.053405853102789114,53.28154566278259,23.662981774723633,15.118016133851208,4.830196195598048,3.1072602330445176,0.04929989886628477,51.61732456140351,27.192982456140353,13.610197368421053,4.893092105263158,2.68640350877193,84.42317916002126,15.576820839978733,25.256448560900306,15.058261129369585,7.857783089333732
2701,12095014301,4314,1126,2017,708,19,326,4,14,100,3343,794,1705,514,17,246,4,6,57,2148,1575,573,39.1,51.0,38.9,49.0,39.5,2.72,3.19,3.2,50.9,70.8,2.71,29.2,2.76,72.4,68.8,5.0,49747.0,49236.0,48030.0,38942.0,41217.0,1097,4.1,892,2.2,116,21.6,24.1,3.0,2.8,2.2,107176.02457036404,0.02294520966890073,26.101066295781177,46.75475197032916,16.411682892906814,7.556791840519239,3.175707000463607,0.022589029867049065,23.751121746933894,51.00209392760993,15.375411307209093,7.358659886329644,2.5127131319174394,73.32402234636871,26.675977653631282,25.428836346777935,20.67686601761706,2.6889197960129807
2702,12095014302,5091,2957,1096,827,11,136,10,11,43,3631,2004,938,544,7,93,8,7,30,1940,1696,244,31.3,51.0,30.8,49.0,31.8,3.0,3.49,2.3,15.1,38.0,2.86,62.0,3.09,70.3,63.0,10.4,25107.0,23688.0,33844.0,0.0,20552.0,973,21.6,594,20.5,223,25.1,26.1,31.4,10.5,18.8,20294.0,0.027077900422896064,58.08289137693969,21.528186996660775,16.244352779414655,2.6713808681987823,1.473187978786093,0.02453507850650767,55.191407325805564,25.833103828146513,14.982098595428257,2.5612778848801985,1.4321123657394659,87.42268041237114,12.577319587628866,19.11215871145158,11.667648791985858,4.380278923590651
2703,12095014400,3102,518,1843,602,9,73,3,5,49,2673,397,1681,485,9,62,3,2,34,1358,1215,143,47.2,51.6,46.1,48.4,48.1,2.28,2.89,3.0,15.3,67.1,2.36,32.9,2.13,52.0,42.0,19.1,60219.0,61377.0,39053.0,42778.0,60885.0,625,6.7,487,1.4,109,32.1,46.4,27.2,10.4,3.7,99062.79481111854,0.01649885034606631,16.698903932946486,59.41328175370728,19.406834300451322,2.353320438426821,2.127659574468085,0.018061763934975217,14.852225963337073,62.88814066591845,18.144407033295924,2.319491208380097,1.7957351290684627,89.46980854197349,10.53019145802651,20.14829142488717,15.699548678272082,3.5138620245003223
2704,12095014502,5065,1067,513,3291,14,35,3,30,112,3551,767,452,2210,7,29,2,17,67,2369,1904,465,27.9,49.4,28.5,50.6,27.5,2.66,3.36,4.1,18.9,12.1,2.61,87.9,2.67,81.6,70.2,14.0,27008.0,16265.0,30109.0,0.0,25435.0,944,14.7,343,4.1,554,22.6,40.3,16.4,17.0,0.0,48858.17734058881,0.02693961218659764,21.06614017769003,10.128331688055281,64.97532082922014,0.6910167818361304,3.1391905231984207,0.023994509439991395,21.59954942269783,12.728808786257392,62.2359898620107,0.8166713601802309,2.618980568853844,80.37146475306037,19.628535246939638,18.63770977295163,6.771964461994077,10.937808489634747
2705,12095014503,3841,736,769,2219,8,25,0,8,76,2877,522,710,1571,6,22,0,4,42,2142,1681,461,36.2,46.9,34.2,53.1,38.6,2.27,3.11,5.3,21.9,39.1,1.9,60.9,2.51,30.9,25.4,17.9,28333.0,37865.0,20000.0,0.0,38276.0,615,16.7,332,6.6,193,36.3,26.0,11.4,8.0,5.9,12159.0,0.02042942752393317,19.16167664670659,20.020827909398594,57.77141369435043,0.6508721687060661,2.3952095808383236,0.019440215054591734,18.143899895724715,24.67848453249913,54.60549183176921,0.764685436218283,1.8074383037886685,78.4780578898226,21.521942110177406,16.011455350169225,8.643582400416557,5.02473314241083
2706,12095014504,8042,1723,3112,2809,4,216,9,60,109,7424,1530,3009,2526,4,199,9,57,90,2708,2189,519,28.9,68.3,29.2,31.7,28.2,2.05,2.61,9.7,14.3,16.9,2.1,83.1,2.04,79.5,74.9,5.8,50323.0,41747.0,32131.0,77330.0,55078.0,411,4.6,274,0.0,137,13.9,0.0,12.1,0.0,0.0,75697.07642850546,0.042773615242767654,21.425018652076595,38.6968415816961,34.92912210892813,2.685899030092017,2.263118627207162,0.05016480937271082,20.60883620689655,40.530711206896555,34.02478448275862,2.680495689655172,2.1551724137931036,80.83456425406203,19.165435745937963,5.110668987813977,3.407112658542651,1.7035563292713256
2707,12095014601,7597,734,239,6338,10,86,22,39,129,4960,464,195,4121,5,68,10,24,73,2633,2311,322,26.3,45.0,24.7,55.0,27.9,3.28,3.67,3.1,11.2,39.4,3.23,60.6,3.32,71.5,58.2,18.6,31033.0,26599.0,30245.0,0.0,54617.0,1954,22.1,612,2.8,1086,33.9,29.1,19.9,13.8,3.7,53531.452000597186,0.04040675889073687,9.661708569172042,3.145978675793076,83.42766881663815,1.1320257996577596,2.6326181387389758,0.03351528212400938,9.35483870967742,3.931451612903226,83.08467741935483,1.370967741935484,2.258064516129032,87.77060387390809,12.22939612609191,25.720679215479798,8.055811504541266,14.295116493352639
2708,12095014605,4305,93,32,4117,2,12,3,9,37,3177,68,23,3038,0,11,3,8,26,1598,1460,138,39.3,44.9,36.0,55.1,42.1,2.95,3.44,1.1,9.3,71.9,2.8,28.1,3.33,57.6,45.8,20.5,36229.0,9559.0,37267.0,0.0,17137.0,1220,12.5,434,0.0,599,20.2,13.3,10.0,15.2,0.0,0.0,0.0228973406640282,2.1602787456445993,0.743321718931475,95.63298490127758,0.2787456445993031,1.1846689895470384,0.021467349054027782,2.1403840100723954,0.7239534151715455,95.62480327352849,0.34623858986465217,1.164620711362921,91.36420525657071,8.635794743429287,28.339140534262487,10.08130081300813,13.914053426248548
2709,12095014606,6604,1994,2065,1940,22,255,0,138,190,5196,1475,1816,1402,20,232,0,107,144,3369,2934,435,29.2,51.4,28.8,48.6,29.8,2.21,2.92,1.7,10.1,13.3,1.72,86.7,2.29,89.1,78.9,11.4,38318.0,42440.0,37500.0,15391.0,31570.0,1298,9.2,787,2.5,388,23.2,23.2,5.6,18.7,1.1,121154.9302890264,0.03512521201980075,30.19382192610539,31.268927922471228,29.376135675348277,3.8612961841308295,5.299818291944276,0.03510996087023241,28.387220939183987,34.94996150885296,26.982294072363356,4.464973056197074,5.215550423402617,87.08815672306322,12.911843276936777,19.654754694124772,11.91701998788613,5.875227135069655
2710,12095014607,4618,1409,1873,934,6,215,6,44,131,3905,1136,1729,712,6,179,6,42,95,3230,2414,816,31.9,49.3,32.5,50.7,31.3,1.91,2.69,21.2,18.2,29.0,1.75,71.0,1.98,81.4,73.3,9.9,45282.0,52756.0,35795.0,87743.0,45768.0,837,5.0,323,0.0,301,14.0,4.4,9.3,9.6,1.2,39756.388382525955,0.024562118277928504,30.5110437418796,40.55868341273278,20.225205716760502,4.655695106106539,4.049372022520572,0.026386527559325933,29.09090909090909,44.276568501920615,18.23303457106274,4.583866837387964,3.8156209987195906,74.73684210526315,25.263157894736842,18.124729320051973,6.994369857080987,6.517973148549156
2711,12095014608,4445,454,603,3176,10,27,0,65,110,3360,329,558,2318,8,27,0,55,65,1804,1597,207,29.6,47.2,28.0,52.8,31.3,2.78,3.48,1.0,12.1,37.0,3.25,63.0,2.51,75.6,59.6,20.0,32384.0,32727.0,32043.0,0.0,23833.0,972,18.3,461,19.5,367,21.0,32.1,19.3,15.1,6.8,75427.15456600774,0.02364196962871204,10.213723284589427,13.565804274465693,71.45106861642296,0.6074240719910011,4.161979752530934,0.022703900793683774,9.791666666666666,16.607142857142858,68.98809523809524,0.8035714285714285,3.8095238095238098,88.52549889135256,11.47450110864745,21.867266591676042,10.371203599550057,8.256467941507312
2712,12095014609,4688,865,991,2514,6,74,0,104,134,3540,644,888,1769,6,66,0,82,85,2449,1894,555,27.8,48.1,27.1,51.9,28.2,2.48,3.17,16.0,20.8,14.3,2.71,85.7,2.44,84.7,78.3,7.5,36244.0,40214.0,35000.0,0.0,37841.0,1022,10.9,340,0.0,587,18.9,29.0,10.8,2.4,4.3,51500.0,0.024934432760270426,18.45136518771331,21.139078498293514,53.62627986348123,1.5784982935153582,5.2047781569965865,0.023920181193345408,18.192090395480225,25.08474576271186,49.97175141242938,1.864406779661017,4.887005649717515,77.33768885259289,22.662311147407106,21.800341296928327,7.252559726962457,12.521331058020477
2713,12095014701,5058,1071,1274,2030,30,339,6,106,202,3701,742,1060,1385,23,259,6,82,144,1993,1738,255,33.0,49.3,31.6,50.7,34.3,2.9,3.43,2.6,11.6,53.7,2.81,46.3,3.0,73.4,59.0,19.6,35239.0,50099.0,35718.0,28684.0,24215.0,1329,17.0,846,16.8,327,25.7,35.8,24.1,22.3,1.9,20786.502146849936,0.02690238073836344,21.17437722419929,25.187821273230526,40.13444049031238,6.702253855278767,6.801107156979043,0.02500807643970942,20.04863550391786,28.6409078627398,37.42231829235342,6.998108619292083,6.8900297216968385,87.20521826392374,12.794781736076267,26.27520759193357,16.72597864768683,6.465005931198102
2714,12095014702,4870,1170,1694,1499,12,195,11,137,152,3745,840,1442,1068,10,166,7,109,103,2608,2083,525,28.8,49.0,29.1,51.0,28.6,2.34,3.06,5.7,17.7,21.9,2.37,78.1,2.33,74.9,69.7,6.9,39788.0,40313.0,41522.0,16271.0,26719.0,1226,19.7,601,11.0,490,35.7,6.1,10.5,15.1,15.2,61565.89007370781,0.025902450414359422,24.02464065708419,34.784394250513344,30.780287474332653,4.004106776180698,6.406570841889117,0.025305389426293373,22.429906542056074,38.504672897196265,28.51802403204272,4.432576769025367,6.114819759679572,79.86963190184049,20.130368098159508,25.174537987679674,12.340862422997946,10.061601642710473
2715,12095014703,2055,589,667,560,15,69,0,85,70,1590,418,575,420,5,54,0,68,50,1120,845,275,27.6,49.4,28.1,50.6,27.1,2.43,3.11,23.5,12.7,14.2,1.73,85.8,2.55,85.9,83.4,2.9,41992.0,49118.0,33917.0,38177.0,42295.0,483,2.7,240,0.0,129,10.1,0.0,0.0,16.3,3.9,36148.697737870105,0.010930089445894995,28.661800486618006,32.45742092457421,27.25060827250608,3.3576642335766427,8.27250608272506,0.010743810197011072,26.28930817610063,36.16352201257861,26.41509433962264,3.3962264150943398,7.735849056603773,75.44642857142857,24.553571428571427,23.503649635036496,11.678832116788321,6.2773722627737225
2716,12095014704,10808,2590,4904,1737,17,861,9,365,325,8781,1972,4274,1314,17,693,9,297,205,6562,5057,1505,29.9,48.6,29.7,51.4,30.1,2.14,2.81,19.8,16.2,18.5,2.11,81.5,2.14,84.0,78.8,6.1,51312.0,55737.0,36348.0,72520.0,43571.0,2503,13.9,1441,8.1,773,16.4,18.5,17.7,12.0,7.5,43183.3743052413,0.057485356073592744,23.963730569948186,45.373797187268686,16.071428571428573,7.966321243523317,6.624722427831236,0.05933421216349322,22.45757886345519,48.67327183692062,14.964127092586265,7.8920396310215235,6.012982576016399,77.06491923194149,22.93508076805852,23.15877128053294,13.332716506291636,7.152109548482606
2717,12095014804,5645,1186,2789,1175,13,313,6,39,124,4295,871,2197,873,11,245,5,29,64,2492,2190,302,35.1,47.5,33.4,52.5,36.0,2.53,3.09,4.2,15.0,43.8,2.9,56.2,2.23,72.7,68.3,6.1,44303.0,43846.0,41932.0,54632.0,30771.0,1320,7.9,957,4.7,266,22.2,20.5,5.3,9.6,13.8,26310.957317073167,0.03002450361171642,21.009743135518157,49.40655447298494,20.814880425155007,5.54472984942427,3.2240921169176264,0.0290218017585928,20.279394644935973,51.15250291036089,20.325960419091967,5.70430733410943,2.5378346915017462,87.88121990369181,12.118780096308186,23.383525243578386,16.95305580159433,4.712134632418069
2718,12095014805,4985,1071,1307,1881,6,392,0,125,203,3585,757,1091,1231,4,277,0,94,131,2016,1867,149,31.2,47.0,29.1,53.0,32.8,2.67,3.18,2.5,8.4,38.9,2.82,61.1,2.58,75.8,72.8,4.0,46372.0,50836.0,27844.0,78750.0,50483.0,1317,21.9,458,9.2,693,31.7,15.3,15.9,19.8,2.8,50817.0,0.02651410992106401,21.48445336008024,26.218655967903707,37.73319959879639,7.863590772316951,6.700100300902709,0.024224251293260814,21.115760111576012,30.432357043235704,34.33751743375174,7.726638772663877,6.387726638772665,92.60912698412699,7.390873015873016,26.41925777331996,9.187562688064192,13.901705115346038
2719,12095014806,4582,631,2805,573,21,339,5,66,142,3472,463,2186,412,13,263,4,41,90,1674,1592,82,40.4,50.2,40.2,49.8,40.6,2.88,3.18,1.4,2.5,85.3,2.82,14.7,3.18,75.2,71.9,4.3,81264.0,82328.0,54408.0,97250.0,46389.0,1225,2.9,1040,2.6,77,10.4,4.7,1.2,1.8,4.2,85903.0,0.024370642258438376,13.771278917503274,61.21780881711043,12.505456132693146,7.398515931907464,5.106940200785683,0.023460697486806566,13.3352534562212,62.96082949308756,11.866359447004609,7.574884792626728,4.262672811059908,95.1015531660693,4.898446833930705,26.73505019642078,22.697512003491923,1.680488869489306
2720,12095014807,6347,1100,3211,934,21,738,8,77,258,4958,845,2623,666,14,586,6,60,158,2708,2373,335,38.0,49.2,37.3,50.8,38.5,2.67,3.16,6.8,12.1,70.0,2.73,30.0,2.54,77.6,72.0,7.1,67807.0,87948.0,38507.0,42120.0,83529.0,2008,4.0,1336,2.5,434,6.7,10.7,8.6,7.6,1.7,132996.0,0.03375828599177398,17.33102253032929,50.59083031353395,14.715613675752323,11.627540570348197,5.734992910036238,0.03350176789734648,17.043162565550627,52.90439693424768,13.432835820895523,11.8192819685357,4.800322710770472,87.62924667651403,12.370753323485967,31.636993855364736,21.0493146368363,6.837876161966284
2721,12095014808,10349,1035,7466,635,14,889,2,83,225,7365,679,5387,477,8,656,1,52,105,3630,3454,176,40.1,49.2,40.1,50.8,40.1,3.0,3.3,2.2,4.4,81.4,3.11,18.6,2.51,70.6,67.2,4.8,112220.0,119167.0,65375.0,101520.0,91518.0,2906,1.0,2527,0.3,227,9.3,8.0,6.0,0.8,0.3,79409.68881514788,0.055044036825093574,10.00096627693497,72.14223596482752,6.13585853705672,8.59020195187941,3.130737269301382,0.049766139686155064,9.21928038017651,73.14324507807196,6.4765784114052956,8.906992532247115,2.2539035980991176,95.15151515151516,4.848484848484849,28.080007730215478,24.41781814668084,2.1934486423809063
2722,12095014809,2925,176,2499,61,1,150,0,7,31,2223,123,1908,46,1,120,0,5,20,1235,1109,126,46.2,50.6,45.8,49.4,46.5,2.64,3.0,3.9,4.1,85.2,2.65,14.8,2.55,64.4,60.1,6.6,86667.0,88421.0,76842.0,221875.0,17216.0,826,1.7,686,0.7,41,0.0,0.0,8.2,1.1,2.0,30250.0,0.015557426583573166,6.017094017094017,85.43589743589743,2.0854700854700856,5.128205128205128,1.3333333333333335,0.01502106293582114,5.53306342780027,85.82995951417004,2.06927575348628,5.398110661268556,1.1695906432748537,89.79757085020242,10.20242914979757,28.23931623931624,23.452991452991455,1.4017094017094018
2723,12095014810,5865,702,4190,260,10,518,1,13,171,4492,511,3248,208,7,400,1,11,106,2099,1991,108,43.6,49.9,42.3,50.1,44.7,2.95,3.22,0.9,10.3,85.6,2.98,14.4,2.73,74.5,70.9,4.9,102417.0,101833.0,128672.0,89963.0,160708.0,1798,1.2,1443,1.5,319,0.0,5.2,0.0,1.9,1.5,34603.915690044305,0.031194634841933886,11.9693094629156,71.44075021312874,4.433077578857629,8.832054560954816,3.324808184143223,0.03035295308488914,11.375779162956366,72.30632235084596,4.630454140694568,8.904719501335707,2.782724844167409,94.85469271081467,5.145307289185326,30.656436487638533,24.603580562659847,5.439045183290707
2724,12095014811,5504,714,3985,234,8,364,40,34,125,4340,520,3221,185,8,291,32,24,59,2198,2030,168,43.3,49.1,41.8,50.9,44.7,2.71,3.05,2.4,5.1,85.6,2.67,14.4,2.96,63.6,60.8,4.5,85250.0,89973.0,50875.0,70972.0,58710.0,1519,4.3,1262,4.6,229,0.0,40.2,2.4,1.9,1.7,64788.21674142865,0.029274555868713407,12.972383720930234,72.40188953488372,4.251453488372093,6.613372093023257,3.7609011627906974,0.02932587185850821,11.981566820276496,74.21658986175115,4.262672811059908,6.7050691244239635,2.8341013824884795,92.35668789808918,7.643312101910828,27.598110465116278,22.92877906976744,4.160610465116279
2725,12095014812,4803,1146,2383,622,14,447,6,89,96,3716,815,2001,442,10,329,5,64,50,2541,2008,533,33.6,50.1,32.5,49.9,34.6,2.39,3.04,2.7,22.3,37.9,2.57,62.1,2.28,78.9,73.4,7.0,42217.0,47143.0,21000.0,53942.0,42768.0,1002,6.0,677,7.1,243,4.9,19.3,4.4,6.2,7.0,37425.27554271519,0.02554609226697501,23.860087445346657,49.61482406829065,12.95023943368728,9.306683322923174,4.268165729752238,0.025109433139681222,21.932185145317547,53.848223896663086,11.894510226049515,8.853606027987084,3.471474703982777,79.02400629673357,20.97599370326643,20.861961274203622,14.095357068498855,5.059337913803873
2726,12095014813,3466,544,2193,136,4,481,2,22,84,2806,414,1874,106,2,351,2,17,40,1861,1506,355,41.0,46.9,39.3,53.1,42.5,2.3,2.84,9.5,7.0,62.9,2.14,37.1,2.57,62.3,59.1,5.2,54052.0,64625.0,91341.0,46781.0,45517.0,808,6.8,568,4.2,223,13.9,66.1,12.1,0.0,2.6,157841.0,0.018434885654244303,15.69532602423543,63.27178303519908,3.9238315060588573,13.877668782458166,3.2313906520484705,0.01896046000805853,14.754098360655737,66.78545972915182,3.7776193870277974,12.508909479686386,2.1739130434782608,80.92423428264374,19.075765717356262,23.312175418349682,16.387766878245817,6.4339296018465095
2727,12095014904,4510,734,649,2862,15,101,5,31,113,3133,524,562,1874,5,81,3,22,62,1949,1714,235,29.0,42.7,27.1,57.3,30.2,2.63,3.17,2.8,12.8,20.1,2.69,79.9,2.62,73.0,62.8,14.0,35789.0,46964.0,34038.0,0.0,26600.0,1166,21.0,419,5.3,616,34.4,19.8,20.4,13.3,10.8,27150.0,0.02398769021945811,16.274944567627493,14.390243902439023,63.4589800443459,2.239467849223947,3.6363636363636362,0.021170036067443828,16.72518353016278,17.938078518991382,59.81487392275774,2.585381423555697,2.936482604532397,87.9425346331452,12.057465366854798,25.853658536585368,9.290465631929047,13.658536585365855
2728,12095014906,5638,882,3016,1268,8,278,4,49,133,4330,643,2431,930,8,203,0,35,80,2187,1949,238,40.3,48.0,39.2,52.0,41.3,2.83,3.15,5.5,18.9,83.8,2.78,16.2,3.09,73.3,66.1,9.9,66176.0,69028.0,50550.0,52159.0,59821.0,1453,4.7,1085,2.8,278,4.7,12.1,6.6,6.5,2.8,31276.977506426738,0.029987272163482223,15.643845335225256,53.49414686058886,22.4902447676481,4.930826534231998,3.4409365023057825,0.029258300725193673,14.84988452655889,56.1431870669746,21.478060046189377,4.688221709006928,2.8406466512702075,89.1175125743027,10.882487425697303,25.77155019510465,19.244412912380277,4.930826534231998
2729,12095014908,5979,758,720,3997,18,328,0,39,119,4487,632,668,2826,14,254,0,28,65,2154,1972,182,38.9,47.3,35.8,52.7,41.1,3.02,3.53,3.4,9.4,80.1,2.89,19.9,3.54,61.5,51.1,16.9,45279.0,42935.0,46250.0,45573.0,39107.0,1494,5.7,983,0.5,360,22.2,19.2,16.1,6.0,0.0,23856.0,0.0318009755703193,12.677705301889949,12.042147516307075,66.85064392038802,5.485867201873223,2.9436360595417295,0.030319167518231875,14.085134833964789,14.887452640962781,62.981947849342546,5.6607978604858475,2.3846668152440387,91.55060352831941,8.449396471680593,24.98745609633718,16.44087640073591,6.021073758153538
2730,12095014909,2807,358,773,1322,17,146,0,58,133,2084,255,644,924,12,116,0,42,91,981,908,73,37.0,47.4,36.7,52.6,37.5,3.08,3.39,2.6,8.3,85.4,2.97,14.6,3.71,82.0,72.2,12.0,62771.0,82742.0,59813.0,80119.0,14286.0,750,2.1,538,0.0,146,11.0,15.0,4.8,2.1,0.0,64369.96519685529,0.014929810741911069,12.753829711435696,27.538297114356965,47.09654435340221,5.201282508015675,7.410046312789455,0.014081824182749102,12.236084452975048,30.902111324376197,44.33781190019194,5.566218809980806,6.957773512476008,92.55861365953109,7.44138634046891,26.718916993231208,19.166369789811185,5.201282508015675
2731,12095015001,1662,953,614,76,1,2,0,0,16,1126,600,467,48,1,1,0,0,9,514,471,43,27.8,53.9,28.6,46.1,26.6,3.53,3.57,0.4,6.3,49.3,3.02,50.7,4.02,68.7,65.5,4.7,36418.0,44375.0,36222.0,0.0,33857.0,371,18.3,204,28.4,135,7.4,20.7,25.4,0.0,0.0,16484.0,0.008839809566461061,57.340553549939834,36.94344163658243,4.57280385078219,0.12033694344163659,1.0228640192539111,0.007608509611216646,53.285968028419184,41.47424511545293,4.262877442273535,0.08880994671403197,0.8880994671403196,91.63424124513618,8.365758754863812,22.322503008423585,12.274368231046932,8.12274368231047
2732,12095015002,4915,1784,2734,209,14,66,2,26,80,3476,1138,2076,128,13,53,2,17,49,1726,1571,155,31.4,51.0,30.5,49.0,32.3,3.13,3.46,3.0,8.8,71.2,2.99,28.8,3.48,69.7,64.4,7.7,43785.0,41136.0,95046.0,0.0,39643.0,1242,9.2,844,6.2,260,13.8,24.1,5.0,9.4,3.2,51419.0,0.02614179543872209,36.2970498474059,55.62563580874873,4.252288911495422,1.342828077314344,2.482197355035605,0.02348772594013238,32.73878020713464,59.72382048331415,3.6823935558112773,1.524741081703107,2.330264672036824,91.0196987253766,8.980301274623406,25.269582909460837,17.171922685656156,5.289928789420142
2733,12095015003,6137,1814,3572,471,14,144,1,30,91,4493,1162,2839,309,11,99,1,23,49,2110,1965,145,35.1,50.5,33.8,49.5,36.7,3.12,3.36,2.3,6.0,76.7,2.96,23.3,3.68,71.9,65.6,8.5,50823.0,52468.0,26319.0,82656.0,35057.0,1644,10.9,1210,6.4,340,30.0,15.1,8.9,7.5,8.9,29449.0,0.03264134254474821,29.558416164249635,58.204334365325074,7.674759654554343,2.3464233338764866,2.21606648199446,0.030359710198220594,25.862452704206547,63.1871800578678,6.877364789672824,2.2034275539728467,1.8695748942799912,93.12796208530806,6.872037914691943,26.788333061756557,19.71647384715659,5.540166204986149
